CODE_UIC;LIBELLE;long;lat
0087444638;L'Aigle;0.620014;48.766229
0087444588;Le Merlerault;0.2832169;48.7024888
0087444562;Surdon;0.1344097;48.6647685
0087444398;Villers-sur-Mer;0.0099283;49.3159865
0087444323;Le Grand Jardin;0.2271143;49.1505827
0087444232;Couliboeuf;-0.0984574;48.9237487
0087444190;Moult - Argences;-0.1864355;49.1111851
0087444067;Bayeux;-0.698056;49.269836
0087444042;Bretteville - Norrey;-0.5127396;49.2034112
0087417501;Lancey;5.8809758;45.2344784
0087415604;Vernon - Giverny;1.478570;49.091336
0087415323;Bourgtheroulde - Thuit-Hébert;0.8383198;49.3174381
0087415141;Longueville-sur-Scie;1.1103434;49.7917558
0087415125;Saint-Aubin-sur-Scie;1.0666642;49.8717479
0087413732;Épouville;0.2236662;49.563814
0087413310;Saint-Laurent - Gainneville;0.2522963;49.5285649
0087411462;Sommery;1.4353726;49.6297244
0087411413;Saint-Martin-du-Vivier;1.1615438;49.4704151
0087411173;Elbeuf - Saint-Aubin;1.009930;49.302766
0087411017;Rouen Rive Droite;1.094087;49.448764
0087401323;Mouans-Sartoux;6.974114;43.620318
0087396556;Laigné - Saint-Gervais;0.2172097;47.8740074
0087396333;Le Theil - La Rouge;0.6944581;48.2672964
0087396317;Sceaux - Boëssé;0.5724063;48.1221004
0087396259;Rouessé-Vassé;-0.1995868;48.1602933
0087394494;Courtalain - Saint-Pellerin;1.1270043;48.0735988
0087394486;Arrou;1.1285567;48.0997945
0087394411;Bailleau-le-Pin;1.3248851;48.3668028
0087394288;Condé-sur-Huisne;0.8487023;48.3834826
0087393884;Villiers - Neauphle - Pontchartrain;1.876934489891097;48.81550666129636
0087393611;Longjumeau;2.2943957;48.7020364
0087393520;Saint-Germain - Saint-Rémy;1.2572208;48.7585
0087393488;Dreux;1.3701604;48.7314561
0087393454;Tacoignières - Richebourg;1.6689566;48.8295827
0087393363;Beynes;1.8755696;48.8593599
0087393314;Rambouillet;1.83154;48.64377
0087393215;Viroflay Rive Gauche;2.1711466;48.800517
0087393066;Javel;2.2768401;48.8462046
0087393033;Invalides;2.3150151;48.8619133
0087393009;Versailles Chantiers;2.1358827;48.7958264
0087391532;Vanves - Malakoff;2.2920988;48.8181959
0087391300;Morre;6.0673029;47.2259417
0087391003;Paris Montparnasse Hall 1 & 2;2.320514;48.841172
0087387175;Romilly-la-Puthenaye;0.8548621;49.0039213
0087386649;Villennes-sur-Seine;1.9993185;48.9394602
0087386409;Houilles - Carrières-sur-Seine;2.1850828;48.9199636
0087383281;Massy - Verrières;2.2736721;48.7343097
0087382432;La Celle-Saint-Cloud;2.13797;48.84259
0087382366;Le Val d'Or;2.21636;48.85645
0087382218;La Défense;2.23763;48.89308
0087382200;Courbevoie;2.24804;48.89831
0087381848;Argenteuil;2.25727;48.94686
0087381731;Nézel - Aulnay;1.8405298;48.9387638
0087381723;Maule;1.85708;48.90917
0087381657;Achères Ville;2.07739;48.97011
0087381582;Limay;1.74731;48.98410
0087381236;Trie-Château;1.8180386;49.2827168
0087381160;Montgeroult - Courcelles;2.0034959;49.0805828
0087381111;Pont Cardinet;2.31425;48.88755
0087381046;Avenue Henri Martin;2.2722380;48.8644077
0087354597;Saint-Sébastien Frêne Rond;-1.4957437;47.1903914
0087345314;Somain;3.27738;50.35570
0087345009;Douai;3.089986;50.371677
0087343400;Trith-Saint-Léger;3.4893247;50.3318146
0087342576;Vimy;2.8229549;50.3732316
0087342535;Vis à Marles;2.5171137;50.5050115
0087342469;Marquillies;2.8661707;50.5477246
0087342436;La Bassée - Violaines;2.80482;50.52799
0087342295;Steenbecque;2.510089;50.6806568
0087342287;Thiennes;2.4729218;50.6523561
0087342212;Frévin-Capelle;2.6338262;50.3473177
0087342105;Bully - Grenay;2.73317;50.44843
0087342089;Rœux;2.8950172;50.3034404
0087342071;Boisleux-au-Mont;2.771855;50.2104665
0087342048;Achiet-le-Grand;2.780168;50.1317525
0087334508;La Poterie;-1.6307729;48.0923448
0087321745;Penhoët;-2.2008664;47.2907444
0087317610;Beau Marais;1.8983301;50.945371
0087317537;Eu;1.416837;50.0541988
0087317487;Quesnoy-le-Montant;1.7024945;50.1089683
0087317362;Abbeville;1.82449;50.10221
0087317339;Marquise - Rinxent;1.72988;50.8056635
0087317230;Auchy-lès-Hesdin;2.1022448;50.3963631
0087317123;Wimille - Wimereux;1.6137455;50.7638456
0087317107;Hesdigneul-lès-Boulogne;1.6669967;50.6609475
0087317081;Dannes - Camiers;1.614825;50.5759062
0087313882;Haute Picardie TGV;2.831900;49.859182
0087313676;Laboissière - Le Déluge;2.1361486;49.2885368
0087313387;Estrées-Saint-Denis;2.642402;49.4382161
0087313379;Namps - Quevauvillers;2.1053184;49.8082274
0087313353;Tricot;2.5815586;49.5619878
0087313239;La Faloise;2.3485813;49.696527
0087313056;Corbie;2.4996846;49.9116183
0087297531;Saint-Hilaire-sur-Helpe;3.9140099;50.1319709
0087297283;Vauxaillon;3.4096166;49.4741418
0087297051;Viry-Noureuil;3.2503611;49.6274493
0087296632;La Fère;3.36981;49.65802
0087296616;Chauny;3.22354;49.61119
0087296269;Bohain-en-Vermandois;3.4431289;49.9884143
0087295808;Berlaimont;3.8105316;50.1980095
0087295733;Avesnes-sur-Helpe;3.93295;50.12674
0087295600;Aulnoye-Aymeries;3.84337;50.19749
0087295568;Hautmont;3.91522;50.25398
0087295220;Le Cateau-Cambrésis;3.5400454;50.0914606
0087287300;Ruminghem;2.1576706;50.8620636
0087287276;Ennevelin;3.1586612;50.5492981
0087287219;Anstaing;3.1933039;50.6040201
0087287185;Deûlémont;2.9933077;50.7159172
0087287169;Marquette;3.0510262;50.6724025
0087286815;Nomain Ouvignies;3.2308175;50.5060755
0087286716;Croix - Wasquehal;3.1380315;50.6785574
0087286641;Fretin;3.1495133;50.5599254
0087286534;Ronchin;3.0783734;50.6045664
0087286419;Wavrin;2.93672;50.57443
0087286401;Santes;2.961977;50.5920123
0087286302;Hazebrouck;2.54129;50.72501
0087286161;Steenwerck;2.7855769;50.713459
0087286146;Armentières;2.87763;50.68084
0087281311;Grande-Synthe;2.3133547;51.0026884
0087281121;Arnèke;2.4083063;50.831522
0087281105;Bergues;2.42574;50.96901
0087276675;Mériel;2.20528;49.07777
0087276667;Méry-sur-Oise;2.19074;49.05766
0087276618;Montataire;2.4362155;49.2510365
0087276550;Belloy - Saint-Martin;2.36135;49.09807
0087276527;L'Isle-Adam - Parmain;2.20976;49.11482
0087276493;Montsoult - Maffliers;2.32229;49.06611
0087276485;Bouffémont - Moisselles;2.32272;49.04514
0087276360;Groslay;2.35358;48.98462
0087276352;Rieux - Angicourt;2.52140;49.29866
0087276279;Orry-la-Ville - Coye;2.49000;49.13895
0087276261;Survilliers - Fosses;2.52527;49.09961
0087276220;Villiers-le-Bel - Gonesse - Arnouville;2.4162288;48.994175
0087276113;Chantilly - Gouvieux;2.45979;49.18724
0087276089;Montigny - Beauchamp;2.19767;49.00758
0087534131;Ermont - Eaubonne Ligne J;2.27176;48.98032
0087272195;Longueil-Annel;2.8634086;49.4672441
0087272096;Esches;2.1708125;49.2125205
0087272039;Seugy;2.3989116;49.1189923
0087272021;Villaines-sous-Bois;2.3513736;49.0798273
0087272013;Jaux;2.777316;49.3868029
0087271775;Longpont;3.2301676;49.2726851
0087214684;Russ Hersbach;7.2519246;48.4982211
0087214643;Mullerhof;7.3119577;48.52451
0087214627;Heiligenberg - Mollkirch;7.381426;48.5273135
0087214593;Gresswiller;7.42468;48.53334
0087214585;Mutzig;7.4621581;48.5337753
0087214239;Eichhoffen;7.4495524;48.3824829
0087214130;Matzenheim;7.6196003;48.3987556
0087213744;Wingen-sur-Moder;7.3811114;48.9200646
0087213462;Riedseltz;7.962988;48.991063
0087213413;Hoelschloch;7.8314949;48.9163252
0087577403;Iteuil;0.3168298;46.4841223
0087212464;Lauterbourg;8.1826817;48.9676973
0087212456;Mothern;8.1615803;48.9347327
0087212365;Sessenheim;7.9893194;48.7964628
0087212225;Saverne;7.3620802;48.7444606
0087212183;Dettwiller;7.4652459;48.7518969
0087212134;Brumath;7.7004016;48.7331082
0087212118;Vendenheim;7.7177824;48.6659659
0087194209;Montmédy;5.3716718;49.5228775
0087194001;Longwy;5.7696358;49.5129923
0087193789;Rohrbach-lès-Bitche;7.26433;49.05535
0087193672;Herbitzheim;7.0801596;49.0138973
0087193649;Zetting;7.13454;49.0783736
0087193631;Sarreinsming;7.1120387;49.086306
0087193623;Rémelfing;7.0915336;49.091627
0087193524;Farschviller;6.9080815;49.0878773
0087193516;Farébersviller;6.8618926;49.1181603
0087193359;Faulquemont;6.6039774;49.0453391
0087193342;Teting-sur-Nied;6.6646267;49.051605
0087193003;Forbach;6.9013184;49.1892278
0087192724;Hatrize;5.9071141;49.1934741
0087192468;Pagny-sur-Moselle;6.0250346;48.9852003
0087192302;Bénestroff;6.75266;48.90656
0087192070;Metz Nord;6.16791;49.13673
0087191692;Homécourt;5.9991714;49.2182988
0087191643;Apach;6.371972;49.458836
0087191619;Koenigsmacker;6.2735503;49.3965538
0087191353;Hombourg-Budange;6.3507488;49.2823957
0087191338;Metzervisse;6.2838554;49.3179579
0087191239;Hayange;6.07245;49.33053
0087185314;Ronchamp;6.6232791;47.6990308
0087185009;Vesoul;6.151926;47.6177734
0087184259;Chèvremont;6.9214733;47.6216292
0087184242;Trois Chênes;6.8462281;47.6480822
0087184002;Belfort;6.853956;47.633284
0087182816;Metzeral;7.0733383;48.0133301
0087182667;Lutterbach;7.276994;47.7582136
0087182410;Cernay (Haut-Rhin);7.17370;47.80200
0087182386;Gunsbach - Griesbach;7.1748407;48.0414908
0087182089;Habsheim;7.417979;47.737691
0087181552;Saint-Gilles Lycée Haut-Rhin;7.2609746;48.0758611
0087181289;Vieux-Thann Zone Industrielle;7.1326428;47.8020615
0087175141;Eurville;5.0449583;48.5828713
0087175042;Bar-le-Duc;5.166822;48.773308
0087172254;Sedan;4.930373;49.695024
0087172213;Nouvion-sur-Meuse;4.794973;49.6973135
0087172189;Lumes;4.7833571;49.7327973
0087172155;Mohon;4.73313;49.752584
0087172072;Laifour;4.6923484;49.911256
0087171744;Amifontaine;3.9105811;49.4847322
0087171736;Guignicourt;3.961334;49.434862
0087171728;Loivre;3.9906699;49.3466786
0087171637;Sillery;4.14427;49.20324
0087171512;Dormans;3.641709;49.0791611
0087171322;Breuil - Romain;3.7665322;49.3084141
0087164780;Stade de France Saint-Denis;2.35134;48.91779
0087144626;Raon-l'Étape;6.837302;48.404002
0087144220;Hymont - Mattaincourt;6.1402129;48.2708192
0087144204;Poussay;6.1264359;48.3227513
0087144154;Bruyères;6.7187638;48.204895
0087144105;Raves - Ban-de-Laveline;7.0378799;48.265723
0087144089;Igney;6.3995463;48.2709639
0087144048;Lépanges;6.6722884;48.1727165
0087142497;Damblain;5.6563504;48.0937645
0087142240;Froncles;5.1419387;48.2964154
0087141648;Diarville;6.1264922;48.3975653
0087141549;Xeuilley;6.1022334;48.5697134
0087141523;Pont-Saint-Vincent;6.1031502;48.6023732
0087141424;Bertrichamps;6.7912343;48.4283359
0087141374;Saint-Clément - Laronxe;6.6081108;48.5312283
0087141150;Lunéville;6.497270;48.588233
0087141143;Mont-sur-Meurthe;6.4496444;48.5599456
0087141127;Rosières-aux-Salines;6.350457;48.605630
0087141101;Varangéville - Saint-Nicolas;6.31286037;48.63533929
0087141002;Nancy;6.174583;48.689861
0087116582;Château-Thierry;3.409514;49.038224
0087116558;Nanteuil - Saâcy;3.2200172;48.9738082
0087116491;Trilport;2.94953688;48.96013551
0087116285;Mouroux;3.0423421;48.8139949
0087116160;Provins;3.302822;48.555770
0087116103;Meaux;2.874041;48.957759
0087116079;Verneuil-l'Étang;2.825006;48.644689
0087113845;Les Coquetiers;2.499415;48.892440
0087113803;Les Yvris Noisy-le-Grand;2.579828;48.823182
0087113472;Le Raincy - Villemomble - Montfermeil;2.512062;48.889325
0087113407;Bondy;2.478600;48.894208
0087109306;Lille CHR;3.03432;50.61432
0087009696;La Douzillère;0.6528244;47.3388167
0087654798;Rosa Parks;2.37397;48.89602
0087485193;Aigrefeuille Le Thou;-0.95168;46.09402
0087590299;Nice Pont Michel;7.29142;43.72254
0087715219;Labergement-Sainte-Marie;6.28011;46.77632
0087672766;Sarrance;-0.599962;43.0496
0087988717;Lycée Henri Sellier;2.51504;48.91646
0087784876;Bourg-Madame;1.9486704;42.4324069
0087784819;Font-Romeu-Odeillo-Via;2.0383917;42.4912317
0087784751;Thuès Carença;2.2227279;42.5229486
0087784686;Villefranche - Vernet-les-Bains;2.370396;42.591998
0087784546;Millas;2.6937502;42.6888961
0087784264;Port-Vendres;3.1025762;42.5136077
0087783670;Belvezet;3.7518919;44.5617971
0087783654;Allenc;3.6638926;44.541296
0087783647;Bagnols - Chadenet;3.628178;44.5286125
0087783423;Saint-Georges-de-Luzençon;2.983784;44.066553
0087783282;Marvejols;3.2810718;44.5446819
0087781542;Ceilhes - Roqueredonde;3.1551583;43.8122656
0087781534;Montpaon;3.1097221;43.8685236
0087781062;Port-la-Nouvelle;3.0388188;43.0199342
0087775817;Vauvert;4.270165;43.6950375
0087775346;Boucoiran-et-Nozières;4.187634;43.9926943
0087775197;Villefort;3.9240146;44.4395099
0087773531;Vic - Mireval;3.7994505;43.5007687
0087773465;Saint-Aunès;3.9628994;43.6354383
0087773002;Montpellier Saint-Roch;3.880674;43.604738
0087765198;Bédarrides;4.8931321;44.0407636
0087763755;Laragne-Montéglin;5.8189832;44.3164984
0087763557;L'Argentière Les Écrins;6.5564162;44.7909802
0087763508;Mont-Dauphin - Guillestre;6.6156027;44.6746283
0087763466;Embrun;6.496773;44.567008
0087763425;Chorges;6.2718887;44.5458415
0087761262;Loriol-sur-Drôme;4.8171679;44.7544973
0087757690;Biot;7.126090;43.610951
0087757591;Mandelieu-la-Napoule;6.941313;43.523903
0087757542;Le Dramont;6.8442467;43.4178193
0087757534;Boulouris sur Mer;6.8082519;43.4163471
0087756882;Tende;7.5941608;44.089922
0087756874;La Brigue;7.6056235;44.0625669
0087756866;Saint-Dalmas de Tende;7.5834505;44.05582
0087756775;Drap - Cantaron;7.3168739;43.7599599
0087756353;Nice Riquier;7.290175;43.705554
0087756007;Nice Saint Roch;7.286869;43.715342
0087755397;Gonfaron;6.2817644;43.3171516
0087755371;Carnoules;6.1862531;43.2974104
0087755355;Cuers - Pierrefeu;6.0856855;43.2364281
0087755314;La Pauline Hyères;6.0351027;43.1364769
0087753582;Niolon;5.2569415;43.340223
0087753574;La Redonne Ensuès;5.1975675;43.33447
0087753426;Rassuen;4.9731266;43.4966716
0087753418;Istres;4.9804272;43.5153953
0087751776;Cassis;5.553055;43.234060
0087751362;Pertuis;5.5037023;43.6845547
0087751271;La Brillanne - Oraison;5.8923199;43.9247771
0087751230;Château-Arnoux-Saint-Auban;5.9973734;44.0615651
0087747576;Vif;5.6854542;45.0476532
0087747329;Moirans;5.581915;45.322185
0087747204;Virieu sur Bourbre;5.4721424;45.491703
0087746883;Le Buet;6.9204119;46.018805
0087746842;La Joux;6.910179;45.9657075
0087746776;Les Pélerins;6.8472858;45.9125671
0087746719;Servoz;6.763444;45.9244592
0087746511;Reignier-Ésery;6.2675466;46.1256159
0087746438;Sallanches - Combloux - Megève;6.636431;45.935702
0087746412;Magland;6.6215075;46.016945
0087746313;Saint-Pierre-en-Faucigny;6.3757533;46.0593442
0087746206;Pringy;6.1232736;45.9395239
0087746008;Annecy;6.121835;45.901965
0087745620;Perrignier;6.4249208;46.303259
0087745414;Valleiry;5.96735;46.1092875
0087743534;Oyonnax;5.653338;46.259742
0087743344;Cize - Bolozon;5.4540677;46.2134803
0087743146;Ambronay - Priay;5.3382579;46.0115941
0087743120;Pont-d'Ain;5.3343285;46.053961
0087741694;Notre-Dame de Briançon;6.4687785;45.5393185
0087741629;Frontenex;6.3140556;45.6305461
0087741454;Saint-Béron - La Bridoire;5.7319345;45.5038935
0087741439;Lépin-le-Lac - La Bauche;5.7649834;45.541519
0087741280;Épierre - Saint-Léger;6.292521;45.457027
0087741256;Aiguebelle;6.3067175;45.5437225
0087741181;Montmélian;6.043289;45.503059
0087734699;Le Puy-en-Velay;3.892421;45.042866
0087734319;Langeac;3.490672;45.10125
0087734301;Saint-Georges-d'Aurac;3.4947035;45.1605341
0087734186;Vic-le-Comte;3.207079;45.664911
0087734178;Les Martres-de-Veyre;3.193228;45.688155
0087734152;Sarliève - Cournon;3.1681196;45.7387697
0087734129;Aigueperse;3.1982621;46.0147884
0087734111;Aubiat;3.1605115;45.983812
0087734046;Gerzat;3.1431045;45.8335879
0087734038;Royat - Chamalières;3.0615022;45.7676495
0087728501;Saint-Fons;4.8525663;45.7058114
0087726885;Montrond-les-Bains;4.248814;45.644429
0087726877;Feurs;4.230573;45.744156
0087726430;Saint-Romain-le-Puy;4.1208275;45.5545543
0087726406;Andrézieux-Bouthéon;4.254834;45.5217037
0087726216;Bouthéon;4.2777187;45.5246289
0087726190;Saint-Étienne Bellevue;4.392734;45.417128
0087726158;Saint-Étienne La Terrasse;4.379601;45.464843
0087726000;Saint-Étienne Châteaucreux;4.399722;45.443366
0087725838;Mézériat;5.046622;46.2350502
0087725804;Pont-de-Veyle;4.8930347;46.2679114
0087725622;Tournus;4.906647;46.566680
0087723536;Saint-Maurice-de-Beynost;4.976986;45.827421
0087723502;Crépieux la Pape;4.8922918;45.8038348
0087723353;Saint-Priest;4.934242;45.686659
0087723320;Vénissieux;4.888109;45.705551
0087722744;Alaï;4.7717824;45.7521198
0087722702;Francheville;4.7693729;45.7336473
0087722678;Le Péage-de-Roussillon;4.795402;45.371797
0087722561;Chasse-sur-Rhône;4.794843;45.582370
0087722439;Givors Canal;4.7725754;45.5957662
0087721449;Dardilly Le Jubin;4.7613451;45.815143
0087721340;Saint-Georges-de-Reneins;4.7188908;46.0621952
0087721241;Couzon-au-Mont-d'Or;4.8294786;45.8486737
0087721050;Régny;4.2150753;45.987705
0087721043;Saint-Victor - Thizy;4.2810245;46.0024781
0087718833;Mouchard;5.799644;46.976911
0087718577;Gilley;6.4925676;47.0500626
0087718460;Baume-les-Dames;6.359603;47.353937
0087718361;Orchamps;5.659147;47.1500962
0087718155;Arbois;5.7648273;46.912509
0087715326;Champagnole;5.9100314;46.7492981
0087715136;Frasne;6.157767;46.857596
0087713842;Gemeaux;5.1293074;47.478542
0087713701;Mervans;5.1794099;46.7988928
0087713578;Chagny;4.749682;46.907269
0087713545;Beaune;4.848379;47.023053
0087713412;Dole;5.488105;47.096084
0087713347;Auxonne;5.377370;47.192663
0087713115;Les Laumes Alésia;4.462602;47.543054
0087713099;Thenissey;4.6221929;47.4947945
0087712026;Rully;4.761033;46.8804303
0087696351;Varennes-sur-Allier;3.3941783;46.3154922
0087696336;Bessay-sur-Allier;3.3606477;46.4435849
0087696187;Mesves - Bulcy;3.0065175;47.2420755
0087696161;Tracy - Sancerre;2.8804164;47.3376398
0087694695;Digoin;3.9876537;46.4851604
0087694687;Paray-le-Monial;4.113744;46.447312
0087694398;Cheilly-lès-Maranges;4.6758424;46.8924768
0087683664;Vermenton;3.7320212;47.6605943
0087683631;Vincelles;3.6284728;47.7042304
0087683573;Auxerre Saint-Gervais;3.585140;47.797645
0087683532;Chemilly - Appoigny;3.5543936;47.8972366
0087683268;Laroche - Migennes;3.513191;47.960998
0087683227;Saint-Julien-du-Sault;3.302688;48.0269195
0087682526;Ponthierry - Pringy;2.544590;48.534933
0087682468;Vernou-la-Celle-sur-Seine;2.8424649;48.3864547
0087682294;Saint-Mammès;2.815930;48.382171
0087682112;Yerres;2.483370;48.706759
0087682005;Melun;2.655404;48.527662
0087681635;Le Coudray-Montceaux;2.4924649;48.5661679
0087681437;Ballancourt-sur-Essonne;2.371274;48.532114
0087681379;Grigny Centre;2.395797;48.653430
0087681361;Évry Val de Seine;2.45209;48.63442
0087681007;Corbeil-Essonnes;2.47401;48.61403
0087673707;Ossès - Saint-Martin-d'Arrossa;-1.3048922;43.2352119
0087673251;Saubusse;-1.1901703;43.6603331
0087673095;Boucau;-1.4905872;43.5234217
0087673004;Bayonne;-1.470306;43.496801
0087672634;Buzy en Béarn;-0.4558864;43.1482723
0087672337;Peyrehorade;-1.1157577;43.5468102
0087672253;Orthez;-0.76776;43.484242
0087672006;Pau;-0.369626;43.291762
0087671479;Arengosse;-0.8093835;44.0069764
0087645440;Vic-sur-Cère;2.6316644;44.975877
0087645101;Ytrac;2.3644474;44.9106891
0087645002;Aurillac;2.435655;44.921092
0087641464;La Bourboule;2.7462611;45.5906298
0087641217;Huriel;2.4762569;46.3714332
0087641191;La Ville Gozet;2.5918028;46.3497686
0087618207;Montlaur;1.5776454;43.4752405
0087616011;Avignonet-Lauragais;1.7872687;43.3638769
0087615419;Marssac-sur-Tarn;2.026913;43.9151803
0087615229;Campagne-sur-Aude;2.2056265;42.9169668
0087615120;Couffoulens - Leuc;2.3161754;43.1555365
0087613398;Albias;1.4448012;44.0919078
0087613224;Aubin;2.2393128;44.5272762
0087613174;Dégagnac;1.3400861;44.6534974
0087613091;Figeac;2.037355;44.603515
0087613075;Assier;1.8697681;44.6746197
0087611871;Malause;0.9716854;44.0882672
0087611814;Mérenvielle;1.1503303;43.6365051
0087611806;L'Isle-Jourdain;1.089829;43.617185
0087611681;Dieupentale;1.2760011;43.8654687
0087611657;Saint-Jory;1.371619;43.738375
0087611624;Saint-Jean-de-Verges;1.608059;43.0128587
0087611616;Foix;1.607147;42.969746
0087611533;Ax-les-Thermes;1.8332516;42.7247967
0087611509;Porté-Puymorens;1.8248462;42.539136
0087611459;La Ville-Dieu-du-Temple;1.2149646;44.0355186
0087611327;Varilhes;1.6284818;43.0415593
0087611244;Montauban Ville Bourbon;1.341496;44.014387
0087611194;Marignac - Saint-Béat;0.651998;42.9155675
0087611152;Montréjeau - Gourdan-Polignan;0.573500;43.078109
0087611095;Boussens;0.972543;43.179617
0087611087;Martres-Tolosane;1.0167558;43.1962069
0087597823;Aubusson;2.1617231;45.9596691
0087597724;Parsac - Gouzon;2.1744416;46.1986154
0087597096;Luant;1.5901964;46.7357683
0087595827;Sarlat-la-Canéda;1.220328;44.8770213
0087595777;Saint-Cyprien;1.0434666;44.8632733
0087595728;Mauzens-et-Miremont;0.9571897;44.9768912
0087595553;Limeyrat;0.9776842;45.1562615
0087595538;Milhac-d'Auberoche;0.9180406;45.1290571
0087595512;Niversac;0.8082195;45.1383083
0087595322;Montpon-Ménestérol;0.159328;45.006326
0087595280;Douzillac;0.4173893;45.0794691
0087595215;La Cave;0.628305;45.1839595
0087594671;Lubersac;1.3888289;45.4446152
0087594622;Saint-Aulaire;1.3986965;45.2488414
0087594382;Condat - Le Lardin;1.2267493;45.1267128
0087594002;Brive-la-Gaillarde;1.528655;45.152618
0087592717;Saillat - Chassenon;0.8117415;45.8696297
0087592709;Saint-Junien;0.9004849;45.8813844
0087592691;Saint-Brice-sur-Vienne;0.9523481;45.8781476
0087592410;Nieul;1.1723974;45.9273896
0087592378;La Souterraine;1.492151;46.239792
0087592360;Fromental;1.4324317;46.1715646
0087592253;Pierre-Buffière;1.3472667;45.6995226
0087592097;Saint-Denis-des-Murs;1.5514368;45.7889106
0087592071;Saint-Léonard-de-Noblat;1.481686;45.8320199
0087592063;Brignac;1.4406315;45.8635812
0087592055;Saint-Priest-Taurion;1.4002297;45.8872383
0087586651;Tonneins;0.314093;44.392796
0087586495;Sauveterre-la-Lémance;1.0115419;44.5893893
0087586479;Sainte-Bazeille;0.0931269;44.5326935
0087586438;Penne-d'Agenais;0.8029779;44.3799858
0087584730;Saint-Loubès;-0.4333056;44.9224009
0087584722;Saint-Sulpice - Izon;-0.392135;44.9142742
0087584615;Saint-Seurin-sur-l'Isle;-0.0026606;45.0114075
0087584532;Les Églisottes-et-Chalaures;-0.0437576;45.0942299
0087584466;Mauzac-et-Grand-Castang;0.7899658;44.8558291
0087584193;Sainte-Foy-la-Grande;0.221519;44.836886
0087584136;Castillon-la-Bataille;-0.04066;44.856999
0087584102;Saint-Émilion;-0.1592003;44.8811665
0087582841;Caudrot;-0.1452784;44.5801152
0087582734;Podensac;-0.3589057;44.6489664
0087582700;Beautiran;-0.45017;44.701041
0087582684;Cadaujac;-0.5376186;44.7520628
0087582635;La Hume;-1.11600;44.639879
0087582619;Gujan-Mestras;-1.06906;44.640454
0087582601;Le Teich;-1.025556;44.632507
0087581538;Caudéran Mérignac;-0.6274337;44.84288
0087581009;Bordeaux Saint-Jean;-0.556697;44.825873
0087576454;Nérondes;2.8221695;46.9996897
0087576215;Valençay;1.5584442;47.163172
0087576165;Villeherviers;1.7972555;47.3694005
0087576132;Marmagne;2.2819971;47.1001505
0087575167;Nerpuy;0.5256884;46.7834177
0087575118;Les Ormes;0.6079476;46.9718269
0087575035;Monts;0.65448;47.28180
0087574897;Saint-Aignan - Noyers;1.3838369;47.2869126
0087574541;Pezou;1.1408714;47.8673364
0087574533;Fréteval - Morée;1.211813;47.8919172
0087574459;Saint-Martin-le-Beau;0.9058418;47.3552058
0087574434;Véretz - Montlouis;0.8199079;47.3715058
0087574335;Limeray;1.0499661;47.4502088
0087574327;Veuves - Monteaux;1.1238749;47.4756722
0087574194;Mer;1.506373;47.705860
0087574152;Baule;1.668127;47.8117535
0087574111;Chaingy Fourneaux Plage;1.782422;47.8770705
0087571836;Cinq-Mars-la-Pile;0.4604878;47.3452264
0087571828;Langeais;0.410557;47.324114
0087571604;Ballan-Miré;0.6188975;47.3369919
0087571547;Neuillé-Pont-Pierre;0.5649155;47.5580135
0087571463;Chambourg-sur-Indre;0.9648363;47.1821629
0087562421;Aulnat Aéroport;3.1614332;45.7920571
0087547307;Musée d'Orsay;2.325671;48.860790
0087546200;Orly Ville;2.402650;48.741815
0087546192;Pont de Rungis Aéroport d'Orly;2.372792;48.748163
0087545483;Breuillet - Bruyères-le-Châtel;2.191721;48.577228
0087545459;La Norville - Saint-Germain-lès-Arpajon;2.267586;48.591617
0087545285;Choisy-le-Roi;2.411102;48.763974
0087545251;Athis-Mons;2.403749;48.712557
0087545236;Savigny-sur-Orge;2.35173;48.67614
0087545194;Brétigny-sur-Orge;2.302378;48.606683
0087543207;Avenue du Président Kennedy Maison de Radio France;2.279969;48.853322
0087543140;Lamotte-Beuvron;2.022499;47.593898
0087543090;Angerville;2.0034931;48.3112062
0087540179;Dourdan La Forêt;1.994908;48.535314
0087492108;Les Ardoines;2.409046;48.782945
0087491225;Gauriaguet;-0.3992689;45.0542936
0087491134;Clion sur Seugne;-0.502092;45.4783225
0087487280;Cerizay;-0.6689931;46.8176878
0087487249;Bressuire;-0.4963269;46.8384462
0087486431;Olonne-sur-Mer;-1.76738;46.5486605
0087486332;Chantonnay;-1.0544144;46.6898472
0087486324;Bournezeau;-1.1806169;46.6518258
0087486316;Fougeré;-1.2319718;46.6653044
0087486142;Belleville-sur-Vie;-1.4346673;46.788316
0087486126;L'Herbergement - Les Brouzils;-1.3712431;46.9069172
0087485540;Lusignan;0.116555;46.4354949
0087485359;Prissé-la-Charrière;-0.4936249;46.15277
0087485326;Fors;-0.4069449;46.2345203
0087485300;Niort;-0.454639;46.319491
0087485144;Rochefort;-0.963556;45.947189
0087484246;Chemillé-en-Anjou;-0.731989;47.217748
0087484170;Morannes;-0.4179693;47.7390902
0087481838;Savenay;-1.950957;47.358590
0087481762;Le Pouliguen;-2.4331446;47.2825404
0087478768;Saint-Pierre-la-Cour;-1.0252972;48.1135968
0087478743;Le Genest-Saint-Isle;-0.8858084;48.0967372
0087478545;Neau;-0.4766725;48.1574807
0087478180;Corseul - Languenan;-2.1414331;48.4960574
0087478164;Dinan;-2.053542;48.456764
0087478057;Combourg;-1.72792;48.41609
